Concept,feat_name,feat_value,lemtzd_feat_val,weight,conc(w),,,,
hole,UsedFor,holding_things,['hold' 'thing'],1,4.81,,,,
hole,UsedFor,look_through,['look'],1,4.81,,,,
hole,UsedFor,sticking_things_in,['stick' 'thing'],1,4.81,,,,
hole,IsA,hole,['hole'],2.828427125,4.81,,,,
hole,RelatedTo,hole,['hole'],2.828427125,4.81,,,,
liquor,IsA,liquid,['liquid'],2,4.73,,,,
liquor,IsA,alcohol,['alcohol'],2,4.73,,,,
liquor,IsA,broth,['broth'],2,4.73,,,,
liquor,AtLocation,bar,['bar'],2,4.73,,,,
liquor,RelatedTo,alcohol,['alcohol'],1.562,4.73,,,,
liquor,RelatedTo,liqueur,['liqueur'],1,4.73,,,,
liquor,RelatedTo,liquidation,['liquidation'],1,4.73,,,,
liquor,RelatedTo,liquid,['liquid'],1,4.73,,,,
liquor,RelatedTo,drink,['drink'],1,4.73,,,,
liquor,RelatedTo,cause,['cause'],1,4.73,,,,
liquor,RelatedTo,liquidate,['liquidate'],1,4.73,,,,
liquor,IsA,alcoholic_beverage,['alcoholic' 'beverage'],1,4.73,,,,
liquor,AtLocation,cabinet,['cabinet'],1,4.73,,,,
liquor,AtLocation,fraternity_house,['fraternity' 'house'],1,4.73,,,,
liquor,StoredIn,cocktail_cabinet,['cocktail' 'cabinet'],1,4.73,,,,
liquor,IsA,liquor,['liquor'],2,4.73,,,,
liquor,RelatedTo,liquor,['liquor'],2,4.73,,,,
bath,UsedFor,relaxation,['relaxation'],5.656854249,4.85,,,,
bath,UsedFor,cleansing_body,['cleanse' 'body'],3.464101615,4.85,,,,
bath,AtLocation,house,['house'],3.464101615,4.85,,,,
bath,IsA,washup,['washup'],2,4.85,,,,
bath,IsA,vessel,['vessel'],2,4.85,,,,
bath,IsA,liquid_unit,['liquid' 'unit'],2,4.85,,,,
bath,PartOf,homer,['homer'],2,4.85,,,,
bath,PartOf,england,['england'],2,4.85,,,,
bath,UsedFor,fill,['fill'],2,4.85,,,,
bath,AtLocation,bathroom,['bathroom'],2,4.85,,,,
bath,RelatedTo,tub,['tub'],1.683,4.85,,,,
bath,RelatedTo,cleaning,['clean'],1.06,4.85,,,,
bath,RelatedTo,l,['l'],1,4.85,,,,
bath,RelatedTo,liquid,['liquid'],1,4.85,,,,
bath,RelatedTo,gallon,['gallon'],1,4.85,,,,
bath,RelatedTo,illinois,['illinois'],1,4.85,,,,
bath,RelatedTo,building,['building'],1,4.85,,,,
bath,IsA,normally,['normally'],1,4.85,,,,
bath,IsA,means_of_cleaning,['mean' 'cleaning'],1,4.85,,,,
bath,IsA,container_of_water,['container' 'water'],1,4.85,,,,
bath,UsedFor,soothing_tired_skin,['soothe' 'tired' 'skin'],1,4.85,,,,
bath,UsedFor,washing_oneself,['wash'],1,4.85,,,,
bath,UsedFor,feeling_good,['feel' 'good'],1,4.85,,,,
bath,UsedFor,hygiene,['hygiene'],1,4.85,,,,
bath,UsedFor,soothing_itchy_skin,['soothe' 'itchy' 'skin'],1,4.85,,,,
bath,IsA,bath,['bath'],5.656854249,4.85,,,,
bath,RelatedTo,bath,['bath'],5.656854249,4.85,,,,
cent,RelatedTo,penny,['penny'],8.201950987,4.19,,,,
cent,RelatedTo,money,['money'],5.37847562,4.19,,,,
cent,RelatedTo,dollar,['dollar'],5.139649794,4.19,,,,
cent,RelatedTo,coin,['coin'],5.07937004,4.19,,,,
cent,RelatedTo,one_penny,['one' 'penny'],3.643075624,4.19,,,,
cent,RelatedTo,value,['value'],3.345444664,4.19,,,,
cent,RelatedTo,small,['small'],3.338263021,4.19,,,,
cent,RelatedTo,hundredth,['hundredth'],2.971868099,4.19,,,,
cent,RelatedTo,unit,['unit'],2.809270368,4.19,,,,
cent,RelatedTo,currency,['currency'],2.709243437,4.19,,,,
cent,RelatedTo,copper,['copper'],2.327230113,4.19,,,,
cent,IsA,sri_lanka_rupee,['sri' 'lanka' 'rupee'],2,4.19,,,,
cent,IsA,fractional_monetary_unit,['fractional' 'monetary' 'unit'],2,4.19,,,,
cent,PartOf,birr,['birr'],2,4.19,,,,
cent,PartOf,dollar,['dollar'],2,4.19,,,,
cent,PartOf,seychelles_rupee,['seychelles' 'rupee'],2,4.19,,,,
cent,PartOf,lilangeni,['lilangeni'],2,4.19,,,,
cent,PartOf,british_shilling,['british' 'shilling'],2,4.19,,,,
cent,PartOf,mauritian_rupee,['mauritian' 'rupee'],2,4.19,,,,
cent,PartOf,leone,['leone'],2,4.19,,,,
cent,PartOf,rand,['rand'],2,4.19,,,,
cent,PartOf,guilder,['guilder'],2,4.19,,,,
cent,IsA,another_word_for_penny,['word' 'penny'],1,4.19,,,,
cent,IsA,word,['word'],1,4.19,,,,
cent,IsA,cent,['cent'],8.201950987,4.19,,,,
cent,RelatedTo,cent,['cent'],8.201950987,4.19,,,,
course,RelatedTo,golf,['golf'],6.254918065,3.82,,,,
course,RelatedTo,class,['class'],4.518406799,3.82,,,,
course,RelatedTo,path,['path'],2.836899716,3.82,,,,
course,RelatedTo,college,['college'],2.812827759,3.82,,,,
course,RelatedTo,place,['place'],2.445403852,3.82,,,,
course,RelatedTo,field,['field'],2.145693361,3.82,,,,
course,IsA,facility,['facility'],2,3.82,,,,
course,IsA,series,['series'],2,3.82,,,,
course,IsA,education,['education'],2,3.82,,,,
course,IsA,layer,['layer'],2,3.82,,,,
course,IsA,direction,['direction'],2,3.82,,,,
course,IsA,nutriment,['nutriment'],2,3.82,,,,
course,IsA,action,['action'],2,3.82,,,,
course,PartOf,wall,['wall'],2,3.82,,,,
course,PartOf,meal,['meal'],2,3.82,,,,
course,MannerOf,traverse,['traverse'],2,3.82,,,,
course,MannerOf,hunt,['hunt'],2,3.82,,,,
course,RelatedTo,college_class,['college' 'class'],1.757,3.82,,,,
course,RelatedTo,track,['track'],1.722,3.82,,,,
course,RelatedTo,area,['area'],1.616,3.82,,,,
course,RelatedTo,race,['race'],1.582,3.82,,,,
course,RelatedTo,school,['school'],1.559,3.82,,,,
course,IsA,ready_to_eat_food,['ready' 'eat' 'food'],1,3.82,,,,
course,IsA,course,['course'],6.254918065,3.82,,,,
course,RelatedTo,course,['course'],6.254918065,3.82,,,,
course,RelatedTo,action,['action'],0.151,3.82,,,,
chapter,PartOf,book,['book'],5.291502622,3.43,,,,
chapter,IsA,club,['club'],2,3.43,,,,
chapter,IsA,phase,['phase'],2,3.43,,,,
chapter,IsA,assembly,['assembly'],2,3.43,,,,
chapter,IsA,episode,['episode'],2,3.43,,,,
chapter,IsA,section,['section'],2,3.43,,,,
chapter,PartOf,text,['text'],2,3.43,,,,
chapter,IsA,part_of_book,['part' 'book'],1,3.43,,,,
chapter,PartOf,story,['story'],1,3.43,,,,
chapter,IsA,chapter,['chapter'],5.291502622,3.43,,,,
chapter,RelatedTo,chapter,['chapter'],5.291502622,3.43,,,,
trick,RelatedTo,magic,['magic'],4.972725611,3.36,,,,
trick,RelatedTo,halloween,['halloween'],3.902819494,3.36,,,,
trick,RelatedTo,or_treat,['treat'],3.764040382,3.36,,,,
trick,RelatedTo,fool,['fool'],2.252998003,3.36,,,,
trick,IsA,shift,['shift'],2,3.36,,,,
trick,IsA,dishonesty,['dishonesty'],2,3.36,,,,
trick,IsA,device,['device'],2,3.36,,,,
trick,IsA,turn,['turn'],2,3.36,,,,
trick,MannerOf,deceive,['deceive'],2,3.36,,,,
trick,RelatedTo,prank,['prank'],1.97,3.36,,,,
trick,RelatedTo,magician,['magician'],1.552,3.36,,,,
trick,RelatedTo,magicians,['magician'],1.493,3.36,,,,
trick,RelatedTo,joke,['joke'],1.447,3.36,,,,
trick,RelatedTo,illusion,['illusion'],1.268,3.36,,,,
trick,RelatedTo,act,['act'],1.21,3.36,,,,
trick,CapableOf,fool_person,['fool' 'person'],1,3.36,,,,
trick,IsA,trick,['trick'],4.972725611,3.36,,,,
trick,RelatedTo,trick,['trick'],4.972725611,3.36,,,,
trick,RelatedTo,game,['game'],0.719,3.36,,,,
condition,RelatedTo,state,['state'],3.519659074,2.15,,,,
condition,RelatedTo,shampoo,['shampoo'],2.040588151,2.15,,,,
condition,IsA,premise,['premise'],2,2.15,,,,
condition,IsA,state,['state'],2,2.15,,,,
condition,IsA,procedure,['procedure'],2,2.15,,,,
condition,IsA,statement,['statement'],2,2.15,,,,
condition,IsA,good_health,['good' 'health'],2,2.15,,,,
condition,IsA,illness,['illness'],2,2.15,,,,
condition,PartOf,agreement,['agreement'],2,2.15,,,,
condition,PartOf,experiment,['experiment'],2,2.15,,,,
condition,MannerOf,teach,['teach'],2,2.15,,,,
condition,MannerOf,better,['good'],2,2.15,,,,
condition,MannerOf,shampoo,['shampoo'],2,2.15,,,,
condition,RelatedTo,medical,['medical'],1.453,2.15,,,,
condition,RelatedTo,situation,['situation'],1.393,2.15,,,,
condition,RelatedTo,hair,['hair'],1.155,2.15,,,,
condition,RelatedTo,contract,['contract'],1,2.15,,,,
condition,RelatedTo,acclimation,['acclimation'],1,2.15,,,,
condition,RelatedTo,health,['health'],1,2.15,,,,
condition,CapableOf,matter_much,['matter' 'much'],1,2.15,,,,
condition,IsA,condition,['condition'],3.519659074,2.15,,,,
condition,RelatedTo,condition,['condition'],3.519659074,2.15,,,,
presence,IsA,impression,['impression'],2,2.72,,,,
presence,IsA,being,['be'],2,2.72,,,,
presence,IsA,proximity,['proximity'],2,2.72,,,,
presence,IsA,attendance,['attendance'],2,2.72,,,,
presence,IsA,spirit,['spirit'],2,2.72,,,,
presence,RelatedTo,audience,['audience'],1,2.72,,,,
presence,RelatedTo,fact,['fact'],1,2.72,,,,
presence,RelatedTo,company,['company'],1,2.72,,,,
presence,RelatedTo,part,['part'],1,2.72,,,,
presence,RelatedTo,spirit,['spirit'],1,2.72,,,,
presence,RelatedTo,achieve,['achieve'],1,2.72,,,,
presence,RelatedTo,space,['space'],1,2.72,,,,
presence,RelatedTo,market,['market'],1,2.72,,,,
presence,RelatedTo,activity,['activity'],1,2.72,,,,
presence,RelatedTo,condition,['condition'],1,2.72,,,,
presence,RelatedTo,relationship,['relationship'],1,2.72,,,,
presence,IsA,social_quantity,['social' 'quantity'],1,2.72,,,,
presence,IsA,presence,['presence'],2,2.72,,,,
presence,RelatedTo,presence,['presence'],2,2.72,,,,
presence,Antonym,absence,['absence'],1,2.72,,,,
camera,UsedFor,take_pictures,['take' 'picture'],7.483314774,5,,,,
camera,HasA,flash,['flash'],2.828427125,5,,,,
camera,RelatedTo,subject,['subject'],2,5,,,,
camera,RelatedTo,photographer,['photographer'],2,5,,,,
camera,IsA,tool_for_taking_pictures,['tool' 'take' 'picture'],2,5,,,,
camera,IsA,photographic_equipment,['photographic' 'equipment'],2,5,,,,
camera,UsedFor,picture,['picture'],2,5,,,,
camera,UsedFor,photograph,['photograph'],2,5,,,,
camera,AtLocation,suitcase,['suitcase'],2,5,,,,
camera,RelatedTo,chamber,['chamber'],1,5,,,,
camera,RelatedTo,judge,['judge'],1,5,,,,
camera,RelatedTo,room,['room'],1,5,,,,
camera,RelatedTo,three_dimensional,['three' 'dimensional'],1,5,,,,
camera,RelatedTo,photograph,['photograph'],1,5,,,,
camera,RelatedTo,viewpoint,['viewpoint'],1,5,,,,
camera,IsA,photographic_equipment_and_supplies,['photographic' 'equipment' 'supply'],1,5,,,,
camera,IsA,user_guided_device,['user' 'guide' 'device'],1,5,,,,
camera,IsA,device,['device'],1,5,,,,
camera,IsA,image_recording_device,['image' 'recording' 'device'],1,5,,,,
camera,UsedFor,taking_pictures,['take' 'picture'],1,5,,,,
camera,UsedFor,taking_photographs,['take' 'photograph'],1,5,,,,
camera,UsedFor,take_pictures_of_field_hockey_games,['take' 'picture' 'field' 'hockey' 'game'],1,5,,,,
camera,UsedFor,making_fotos,['make' 'fotos'],1,5,,,,
camera,UsedFor,photography,['photography'],1,5,,,,
camera,UsedFor,take_picture,['take' 'picture'],1,5,,,,
camera,IsA,camera,['camera'],7.483314774,5,,,,
camera,RelatedTo,camera,['camera'],7.483314774,5,,,,
deck,AtLocation,boat,['boat'],3.464101615,4.77,,,,
deck,IsA,packet,['packet'],2,4.77,,,,
deck,IsA,porch,['porch'],2,4.77,,,,
deck,IsA,platform,['platform'],2,4.77,,,,
deck,PartOf,ship,['ship'],2,4.77,,,,
deck,MannerOf,be,['be'],2,4.77,,,,
deck,MannerOf,beat,['beat'],2,4.77,,,,
deck,MannerOf,decorate,['decorate'],2,4.77,,,,
deck,IsA,shuffled,['shuffled'],1,4.77,,,,
deck,IsA,boat_or_ship_part,['boat' 'ship' 'part'],1,4.77,,,,
deck,IsA,fixed_structure_platform,['fixed' 'structure' 'platform'],1,4.77,,,,
deck,IsA,person_supporting_object,['person' 'support' 'object'],1,4.77,,,,
deck,HasA,52_cards,['52' 'card'],1,4.77,,,,
deck,HasA,floor_but_no_ceiling,['floor' 'ceiling'],1,4.77,,,,
deck,AtLocation,backyard,['backyard'],1,4.77,,,,
deck,IsA,deck,['deck'],3.464101615,4.77,,,,
deck,RelatedTo,deck,['deck'],3.464101615,4.77,,,,
deck,RelatedTo,floor,['floor'],0.487,4.77,,,,
bowl,AtLocation,cupboard,['cupboard'],7.211102551,4.87,,,,
bowl,RelatedTo,food,['food'],2,4.87,,,,
bowl,RelatedTo,liquid,['liquid'],2,4.87,,,,
bowl,IsA,dish,['dish'],2,4.87,,,,
bowl,IsA,container,['container'],2,4.87,,,,
bowl,IsA,concave_shape,['concave' 'shape'],2,4.87,,,,
bowl,IsA,vessel,['vessel'],2,4.87,,,,
bowl,IsA,ball,['ball'],2,4.87,,,,
bowl,IsA,containerful,['containerful'],2,4.87,,,,
bowl,PartOf,lawn_bowling,['lawn' 'bowling'],2,4.87,,,,
bowl,PartOf,pipe,['pipe'],2,4.87,,,,
bowl,UsedFor,hold_grapes,['hold' 'grape'],2,4.87,,,,
bowl,UsedFor,hold_figs,['hold' 'fig'],2,4.87,,,,
bowl,UsedFor,hold,['hold'],2,4.87,,,,
bowl,UsedFor,hold_spice,['hold' 'spice'],2,4.87,,,,
bowl,UsedFor,hold_mush,['hold' 'mush'],2,4.87,,,,
bowl,UsedFor,hold_wine,['hold' 'wine'],2,4.87,,,,
bowl,UsedFor,hold_apples,['hold' 'apple'],2,4.87,,,,
bowl,UsedFor,hold_popcorn,['hold' 'popcorn'],2,4.87,,,,
bowl,UsedFor,hold_chips,['hold' 'chip'],2,4.87,,,,
bowl,UsedFor,mix_ingredients,['mix' 'ingredient'],2,4.87,,,,
bowl,UsedFor,hold_marinades,['hold' 'marinade'],2,4.87,,,,
bowl,MannerOf,play,['play'],2,4.87,,,,
bowl,MannerOf,hurl,['hurl'],2,4.87,,,,
bowl,MannerOf,wheel,['wheel'],2,4.87,,,,
bowl,IsA,bowl,['bowl'],7.211102551,4.87,,,,
bowl,RelatedTo,bowl,['bowl'],7.211102551,4.87,,,,
bowl,RelatedTo,plate,['plate'],0.697,4.87,,,,
absence,RelatedTo,absent,['absent'],2,2.31,,,,
absence,RelatedTo,absentee,['absentee'],2,2.31,,,,
absence,RelatedTo,absenteeism,['absenteeism'],2,2.31,,,,
absence,IsA,lack,['lack'],2,2.31,,,,
absence,IsA,time_interval,['time' 'interval'],2,2.31,,,,
absence,IsA,nonattendance,['nonattendance'],2,2.31,,,,
absence,IsA,absence,['absence'],2,2.31,,,,
absence,RelatedTo,absence,['absence'],2,2.31,,,,
absence,Antonym,presence,['presence'],1,2.31,,,,
dentist,UsedFor,cleaning_teeth,['clean' 'teeth'],4.472135955,4.93,,,,
dentist,CapableOf,fix_teeth,['fix' 'teeth'],4.472135955,4.93,,,,
dentist,UsedFor,repairing_damage_done_to_teeth,['repair' 'damage' 'do' 'teeth'],2.828427125,4.93,,,,
dentist,RelatedTo,dental,['dental'],2,4.93,,,,
dentist,RelatedTo,denture,['denture'],2,4.93,,,,
dentist,RelatedTo,dentistry,['dentistry'],2,4.93,,,,
dentist,IsA,medical_practitioner,['medical' 'practitioner'],2,4.93,,,,
dentist,CapableOf,pull_teeth,['pull' 'teeth'],2,4.93,,,,
dentist,AtLocation,dentist,['dentist'],2,4.93,,,,
dentist,AtLocation,office,['office'],2,4.93,,,,
dentist,RelatedTo,antidentite,['antidentite'],1,4.93,,,,
dentist,RelatedTo,orthodontics,['orthodontics'],1,4.93,,,,
dentist,IsA,dental_school_graduate,['dental' 'school' 'graduate'],1,4.93,,,,
dentist,IsA,tooth_doctor,['tooth' 'doctor'],1,4.93,,,,
dentist,IsA,prescriber,['prescriber'],1,4.93,,,,
dentist,IsA,doctor_for_teeth,['doctor' 'teeth'],1,4.93,,,,
dentist,IsA,doctor,['doctor'],1,4.93,,,,
dentist,UsedFor,helping_with_tooth_aches,['help' 'tooth' 'ache'],1,4.93,,,,
dentist,UsedFor,getting_advice_about_dental_care,['get' 'advice' 'dental' 'care'],1,4.93,,,,
dentist,UsedFor,clean_teeth,['clean' 'teeth'],1,4.93,,,,
dentist,UsedFor,fill_cavities,['fill' 'cavity'],1,4.93,,,,
dentist,UsedFor,pull_tooth,['pull' 'tooth'],1,4.93,,,,
dentist,UsedFor,removing_teeth,['remove' 'teeth'],1,4.93,,,,
dentist,UsedFor,repairing_damage_done_to_gums,['repair' 'damage' 'do' 'gum'],1,4.93,,,,
dentist,UsedFor,pull_out_acking_tooth,['pull' 'acking' 'tooth'],1,4.93,,,,
dentist,IsA,dentist,['dentist'],4.472135955,4.93,,,,
dentist,RelatedTo,dentist,['dentist'],4.472135955,4.93,,,,
dollar,RelatedTo,money,['money'],7.866638418,4.93,,,,
dollar,RelatedTo,currency,['currency'],6.34255469,4.93,,,,
dollar,RelatedTo,american,['american'],4.918942976,4.93,,,,
dollar,RelatedTo,bill,['bill'],4.666476187,4.93,,,,
dollar,RelatedTo,paper,['paper'],4.234146903,4.93,,,,
dollar,RelatedTo,hundred,['hundred'],4.116309026,4.93,,,,
dollar,AtLocation,pocket,['pocket'],4,4.93,,,,
dollar,RelatedTo,green,['green'],3.519659074,4.93,,,,
dollar,IsA,money,['money'],3.464101615,4.93,,,,
dollar,RelatedTo,cents,['cent'],3.164174458,4.93,,,,
dollar,RelatedTo,hundred_cents,['hundred' 'cent'],3.011312006,4.93,,,,
dollar,IsA,unit_of_currency,['unit' 'currency'],2.828427125,4.93,,,,
dollar,AtLocation,bank,['bank'],2.828427125,4.93,,,,
dollar,RelatedTo,unit,['unit'],2.80713377,4.93,,,,
dollar,IsA,monetary_unit,['monetary' 'unit'],2,4.93,,,,
dollar,IsA,symbol,['symbol'],2,4.93,,,,
dollar,IsA,coin,['coin'],2,4.93,,,,
dollar,IsA,bill,['bill'],2,4.93,,,,
dollar,UsedFor,buying,['buy'],2,4.93,,,,
dollar,UsedFor,spending,['spending'],2,4.93,,,,
dollar,IsA,unit_of_money,['unit' 'money'],1,4.93,,,,
dollar,IsA,american_paper_currency,['american' 'paper' 'currency'],1,4.93,,,,
dollar,IsA,worth_one_hundred_pennies,['worth' 'one' 'hundred' 'penny'],1,4.93,,,,
dollar,IsA,united_states_currency,['united' 'state' 'currency'],1,4.93,,,,
dollar,UsedFor,buy_bar_of_soap,['buy' 'bar' 'soap'],1,4.93,,,,
dollar,IsA,dollar,['dollar'],7.866638418,4.93,,,,
dollar,RelatedTo,dollar,['dollar'],7.866638418,4.93,,,,
bicycle,AtLocation,garage,['garage'],7.483314774,4.89,,,,
bicycle,HasA,two_wheels,['two' 'wheel'],6.633249581,4.89,,,,
bicycle,UsedFor,transportation,['transportation'],6.633249581,4.89,,,,
bicycle,AtLocation,street,['street'],6.633249581,4.89,,,,
bicycle,IsA,two_wheel_vehicle,['two' 'wheel' 'vehicle'],5.656854249,4.89,,,,
bicycle,UsedFor,riding,['rid'],4,4.89,,,,
bicycle,HasA,chain,['chain'],3.464101615,4.89,,,,
bicycle,HasA,two_tires,['two' 'tire'],3.464101615,4.89,,,,
bicycle,MadeOf,metal,['metal'],3.464101615,4.89,,,,
bicycle,UsedFor,racing,['race'],2.828427125,4.89,,,,
bicycle,AtLocation,toy_store,['toy' 'store'],2.828427125,4.89,,,,
bicycle,IsA,wheeled_vehicle,['wheeled' 'vehicle'],2,4.89,,,,
bicycle,IsA,toy,['toy'],2,4.89,,,,
bicycle,IsA,efficient_form_of_human_transportation,['efficient' 'form' 'human' 'transportation'],2,4.89,,,,
bicycle,IsA,transportation,['transportation'],2,4.89,,,,
bicycle,UsedFor,ride,['ride'],2,4.89,,,,
bicycle,UsedFor,personal_transport,['personal' 'transport'],2,4.89,,,,
bicycle,UsedFor,rush,['rush'],2,4.89,,,,
bicycle,UsedFor,travelling_on,['travel'],2,4.89,,,,
bicycle,CapableOf,go_over_40mph,['go' '40mph'],2,4.89,,,,
bicycle,MannerOf,ride,['ride'],2,4.89,,,,
bicycle,RelatedTo,skid,['skid'],1,4.89,,,,
bicycle,IsA,user_guided_device,['user' 'guide' 'device'],1,4.89,,,,
bicycle,IsA,bike,['bike'],1,4.89,,,,
bicycle,IsA,bicycle_market_category,['bicycle' 'market' 'category'],1,4.89,,,,
bicycle,IsA,bicycle,['bicycle'],7.483314774,4.89,,,,
bicycle,RelatedTo,bicycle,['bicycle'],7.483314774,4.89,,,,
island,IsA,land,['land'],5.291502622,4.96,,,,
island,IsA,land_mass,['land' 'mass'],5.291502622,4.96,,,,
island,IsA,body_of_land,['body' 'land'],5.291502622,4.96,,,,
island,IsA,piece_of_land,['piece' 'land'],4.898979486,4.96,,,,
island,UsedFor,vacation,['vacation'],3.464101615,4.96,,,,
island,LocatedNear,water,['water'],2.828427125,4.96,,,,
island,IsA,zone,['zone'],2,4.96,,,,
island,IsA,small_land_mass,['small' 'land' 'mass'],2,4.96,,,,
island,IsA,small_body_of_land,['small' 'body' 'land'],2,4.96,,,,
island,IsA,completely,['completely'],2,4.96,,,,
island,RelatedTo,continent,['continent'],1.247,4.96,,,,
island,RelatedTo,peninsula,['peninsula'],1,4.96,,,,
island,IsA,tangible_thing,['tangible' 'thing'],1,4.96,,,,
island,IsA,kilometres_scale_object,['kilometer' 'scale' 'object'],1,4.96,,,,
island,UsedFor,live_on,['live'],1,4.96,,,,
island,UsedFor,host_survivor_game,['host' 'survivor' 'game'],1,4.96,,,,
island,UsedFor,walking_on,['walk'],1,4.96,,,,
island,UsedFor,relax,['relax'],1,4.96,,,,
island,UsedFor,swin,['swin'],1,4.96,,,,
island,UsedFor,imaging_in_paradiese,['image' 'paradise'],1,4.96,,,,
island,UsedFor,escape_from_mainland,['escape' 'mainland'],1,4.96,,,,
island,UsedFor,lying_on_beach,['lie' 'beach'],1,4.96,,,,
island,UsedFor,being_shipwrecked_on,['be' 'shipwreck'],1,4.96,,,,
island,UsedFor,hide,['hide'],1,4.96,,,,
island,AtLocation,pacific_ocean,['pacific' 'ocean'],1,4.96,,,,
island,IsA,island,['island'],5.291502622,4.96,,,,
island,RelatedTo,island,['island'],5.291502622,4.96,,,,
cliff,IsA,geological_formation,['geological' 'formation'],2,4.71,,,,
cliff,RelatedTo,edge,['edge'],1.071,4.71,,,,
cliff,IsA,natural_thing,['natural' 'thing'],1,4.71,,,,
cliff,IsA,vertical_slope,['vertical' 'slope'],1,4.71,,,,
cliff,IsA,high_ground,['high' 'ground'],1,4.71,,,,
cliff,IsA,minor_terrain_feature,['minor' 'terrain' 'feature'],1,4.71,,,,
cliff,IsA,vertical_wall,['vertical' 'wall'],1,4.71,,,,
cliff,UsedFor,commit_suicide,['commit' 'suicide'],1,4.71,,,,
cliff,AtLocation,waterfall,['waterfall'],1,4.71,,,,
cliff,CausesDesire,climb,['climb'],1,4.71,,,,
cliff,IsA,cliff,['cliff'],2,4.71,,,,
cliff,RelatedTo,cliff,['cliff'],2,4.71,,,,
ankle,RelatedTo,foot,['foot'],2.095709904,4.81,,,,
ankle,IsA,gliding_joint,['gliding' 'joint'],2,4.81,,,,
ankle,PartOf,leg,['leg'],2,4.81,,,,
ankle,RelatedTo,skeletal,['skeletal'],1,4.81,,,,
ankle,SimilarTo,spat,['spat'],1,4.81,,,,
ankle,SimilarTo,wrist,['wrist'],1,4.81,,,,
ankle,IsA,ankle,['ankle'],2.095709904,4.81,,,,
ankle,RelatedTo,ankle,['ankle'],2.095709904,4.81,,,,
ankle,IsA,bone,['bone'],1,4.81,,,,
ankle,RelatedTo,elbow,['elbow'],0.146,4.81,,,,
princess,RelatedTo,prince,['prince'],2,4.72,,,,
princess,IsA,aristocrat,['aristocrat'],2,4.72,,,,
princess,RelatedTo,royal,['royal'],1.731,4.72,,,,
princess,RelatedTo,archduchess,['archduchess'],1,4.72,,,,
princess,RelatedTo,marble,['marble'],1,4.72,,,,
princess,RelatedTo,monarch,['monarch'],1,4.72,,,,
princess,IsA,female_person,['female' 'person'],1,4.72,,,,
princess,IsA,royalty,['royalty'],1,4.72,,,,
princess,IsA,king's_daughter,['king' 'daughter'],1,4.72,,,,
princess,CapableOf,wave_hand,['wave' 'hand'],1,4.72,,,,
princess,DefinedAs,daughter_of_king_or_queen,['daughter' 'king' 'queen'],1,4.72,,,,
princess,IsA,magazine,['magazine'],0.5,4.72,,,,
princess,IsA,musical_artist,['musical' 'artist'],0.5,4.72,,,,
princess,IsA,princess,['princess'],2,4.72,,,,
princess,RelatedTo,princess,['princess'],2,4.72,,,,
princess,Antonym,king,['king'],0.255,4.72,,,,
princess,RelatedTo,king,['king'],0.17,4.72,,,,
container,UsedFor,holding,['hold'],4.472135955,4.85,,,,
container,AtLocation,refrigerator,['refrigerator'],3.464101615,4.85,,,,
container,AtLocation,pantry,['pantry'],3.464101615,4.85,,,,
container,AtLocation,cupboard,['cupboard'],2.828427125,4.85,,,,
container,IsA,instrumentality,['instrumentality'],2,4.85,,,,
container,UsedFor,containing,['contain'],2,4.85,,,,
